"state","puma12","ur","pop10","afact"
"State code","PUMA (2012)","Urban/rural","Population (2010)","puma12 to ur allocation factor"
"48","01902","U",108690,1 
"48","01903","U",102439,1 
"48","01904","R",1320,0.0113 
"48","01904","U",115068,0.9887 
"48","01905","R",294,0.0025 
"48","01905","U",118355,0.9975 
"48","01906","R",5246,0.0506 
"48","01906","U",98499,0.9494 
"48","01907","R",34156,0.2803 
"48","01907","U",87681,0.7197 
"48","02001","R",287,0.0027 
"48","02001","U",105463,0.9973 
"48","02002","R",485,0.0047 
"48","02002","U",101745,0.9953 
"48","02003","R",9200,0.0787 
"48","02003","U",107766,0.9213 
"48","02004","R",627,0.0057 
"48","02004","U",109674,0.9943 
"48","02005","R",527,0.0047 
"48","02005","U",112415,0.9953 
"48","02006","R",34633,0.3027 
"48","02006","U",79792,0.6973 
"48","02101","R",47838,0.3198 
"48","02101","U",101772,0.6802 
"48","02102","R",57165,0.3787 
"48","02102","U",93769,0.6213 
"48","02200","R",56968,0.4533 
"48","02200","U",68705,0.5467 
"48","02301","R",776,0.0076 
"48","02301","U",101713,0.9924 
"48","02302","U",100198,1 
"48","02303","R",2531,0.0214 
"48","02303","U",115754,0.9786 
"48","02304","R",7632,0.076 
"48","02304","U",92748,0.924 
"48","02305","U",124206,1 
"48","02306","U",121339,1 
"48","02307","U",113626,1 
"48","02308","U",104746,1 
"48","02309","U",108416,1 
"48","02310","U",102080,1 
"48","02311","U",106677,1 
"48","02312","U",108617,1 
"48","02313","U",107302,1 
"48","02314","R",31,0.0003 
"48","02314","U",115587,0.9997 
"48","02315","U",109463,1 
"48","02316","U",102064,1 
"48","02317","R",2133,0.0212 
"48","02317","U",98300,0.9788 
"48","02318","R",2813,0.0271 
"48","02318","U",100947,0.9729 
"48","02319","R",384,0.0036 
"48","02319","U",107755,0.9964 
"48","02320","U",101396,1 
"48","02321","U",105730,1 
"48","02322","U",103175,1 
"48","02400","R",65578,0.5608 
"48","02400","U",51349,0.4392 
"48","02501","R",93,0.0009 
"48","02501","U",105223,0.9991 
"48","02502","U",113071,1 
"48","02503","U",128927,1 
"48","02504","U",105550,1 
"48","02505","R",509,0.005 
"48","02505","U",100689,0.995 
"48","02506","R",5699,0.0532 
"48","02506","U",101479,0.9468 
"48","02507","U",112707,1 
"48","02508","U",105740,1 
"48","02509","U",132854,1 
"48","02510","R",688,0.0061 
"48","02510","U",112288,0.9939 
"48","02511","R",275,0.0026 
"48","02511","U",106625,0.9974 
"48","02512","U",106319,1 
"48","02513","U",124611,1 
"48","02514","R",5670,0.0456 
"48","02514","U",118763,0.9544 
"48","02515","R",2046,0.0198 
"48","02515","U",101176,0.9802 
"48","02516","R",8324,0.0705 
"48","02516","U",109708,0.9295 
"48","02600","R",107836,0.5505 
"48","02600","U",88048,0.4495 
"48","02700","R",21085,0.1603 
"48","02700","U",110421,0.8397 
"48","02800","R",46201,0.4493 
"48","02800","U",56633,0.5507 
"48","02900","R",17240,0.1564 
"48","02900","U",92984,0.8436 
"48","03000","R",16824,0.1229 
"48","03000","U",120048,0.8771 
"48","03100","R",12966,0.0946 
"48","03100","U",124164,0.9054 
"48","03200","R",42049,0.382 
"48","03200","U",68028,0.618 
"48","03301","R",10756,0.0775 
"48","03301","U",128057,0.9225 
"48","03302","U",158701,1 
"48","03303","R",28,0.0002 
"48","03303","U",130778,0.9998 
"48","03304","R",2,0 
"48","03304","U",109952,1 
"48","03305","R",3588,0.0278 
"48","03305","U",125289,0.9722 
"48","03306","R",3035,0.0227 
"48","03306","U",130461,0.9773 
"48","03400","R",74041,0.419 
"48","03400","U",102659,0.581 
"48","03501","R",1165,0.0076 
"48","03501","U",152290,0.9924 
"48","03502","R",45948,0.2931 
"48","03502","U",110832,0.7069 
"48","03601","R",101738,0.6812 
"48","03601","U",47615,0.3188 
"48","03602","R",23506,0.1206 
"48","03602","U",171345,0.8794 
"48","03700","R",104433,0.6442 
"48","03700","U",57669,0.3558 
"48","03801","R",131,0.0013 
"48","03801","U",103505,0.9987 
"48","03802","R",54724,0.4169 
"48","03802","U",76546,0.5831 
"48","03900","R",121280,0.6814 
"48","03900","U",56695,0.3186 
"48","04000","R",67361,0.4452 
"48","04000","U",83934,0.5548 
"48","04100","R",99284,0.8481 
"48","04100","U",17784,0.1519 
"48","04200","R",56946,0.4173 
"48","04200","U",79526,0.5827 
"48","04301","R",2684,0.0231 
"48","04301","U",113430,0.9769 
"48","04302","R",18512,0.136 
"48","04302","U",117647,0.864 
"48","04400","R",63873,0.5768 
"48","04400","U",46866,0.4232 
"48","04501","R",47607,0.3478 
"48","04501","U",89284,0.6522 
"48","04502","R",45554,0.3979 
"48","04502","U",68927,0.6021 
"48","04503","R",1807,0.0174 
"48","04503","U",102031,0.9826 
"48","04504","R",8603,0.0856 
"48","04504","U",91933,0.9144 
"48","04601","U",112805,1 
"48","04602","U",117002,1 
"48","04603","U",115745,1 
"48","04604","U",123499,1 
"48","04605","U",117068,1 
"48","04606","U",107861,1 
"48","04607","R",829,0.008 
"48","04607","U",102967,0.992 
"48","04608","U",101053,1 
"48","04609","U",125811,1 
"48","04610","U",104048,1 
"48","04611","U",103124,1 
"48","04612","U",102895,1 
"48","04613","U",106705,1 
"48","04614","U",105109,1 
"48","04615","U",102526,1 
"48","04616","U",107154,1 
"48","04617","R",211,0.002 
"48","04617","U",105326,0.998 
"48","04618","U",102844,1 
"48","04619","U",101828,1 
"48","04620","R",12,0.0001 
"48","04620","U",101906,0.9999 
"48","04621","R",26,0.0003 
"48","04621","U",102971,0.9997 
"48","04622","R",381,0.0037 
"48","04622","U",103977,0.9963 
"48","04623","R",6917,0.0672 
"48","04623","U",95957,0.9328 
"48","04624","R",13795,0.1286 
"48","04624","U",93493,0.8714 
"48","04625","R",1178,0.0105 
"48","04625","U",110491,0.9895 
"48","04626","U",115461,1 
"48","04627","R",960,0.0086 
"48","04627","U",110299,0.9914 
"48","04628","U",107567,1 
"48","04629","U",109964,1 
"48","04630","R",7257,0.072 
"48","04630","U",93525,0.928 
"48","04631","U",117605,1 
"48","04632","R",18033,0.1773 
"48","04632","U",83671,0.8227 
"48","04633","U",100564,1 
"48","04634","U",101713,1 
"48","04635","R",54,0.0005 
"48","04635","U",105534,0.9995 
"48","04636","U",106977,1 
"48","04637","U",113740,1 
"48","04638","U",102021,1 
"48","04701","R",15839,0.1025 
"48","04701","U",138688,0.8975 
"48","04702","R",2076,0.0152 
"48","04702","U",134706,0.9848 
"48","04801","R",1156,0.0113 
"48","04801","U",101105,0.9887 
"48","04802","R",41992,0.387 
"48","04802","U",66521,0.613 
"48","04803","R",27404,0.2676 
"48","04803","U",74988,0.7324 
"48","04901","R",44,0.0004 
"48","04901","U",103581,0.9996 
"48","04902","R",243,0.002 
"48","04902","U",118514,0.998 
"48","04903","R",2014,0.0192 
"48","04903","U",102794,0.9808 
"48","04904","R",102,0.0008 
"48","04904","U",126594,0.9992 
"48","04905","R",30002,0.2282 
"48","04905","U",101487,0.7718 
"48","05000","R",92518,0.5427 
"48","05000","U",77960,0.4573 
"48","05100","R",91526,0.5966 
"48","05100","U",61877,0.4034 
"48","05201","R",36118,0.3196 
"48","05201","U",76891,0.6804 
"48","05202","R",1613,0.0158 
"48","05202","U",100652,0.9842 
"48","05203","R",585,0.0058 
"48","05203","U",99527,0.9942 
"48","05204","R",12363,0.1152 
"48","05204","U",94930,0.8848 
"48","05301","R",9186,0.0853 
"48","05301","U",98534,0.9147 
"48","05302","U",102799,1 
"48","05303","R",511,0.0041 
"48","05303","U",124471,0.9959 
"48","05304","R",1712,0.0142 
"48","05304","U",119193,0.9858 
"48","05305","R",2867,0.027 
"48","05305","U",103229,0.973 
"48","05306","U",133459,1 
"48","05307","U",109837,1 
"48","05308","R",2096,0.0186 
"48","05308","U",110801,0.9814 
"48","05309","R",39589,0.375 
"48","05309","U",65982,0.625 
"48","05400","R",49822,0.3171 
"48","05400","U",107285,0.6829 
"48","05500","R",97019,0.702 
"48","05500","U",41175,0.298 
"48","05600","R",32674,0.3021 
"48","05600","U",75500,0.6979 
"48","05700","R",34412,0.2616 
"48","05700","U",97121,0.7384 
"48","05800","R",50055,0.4615 
"48","05800","U",58417,0.5385 
"48","05901","U",106773,1 
"48","05902","U",116668,1 
"48","05903","U",112796,1 
"48","05904","U",104680,1 
"48","05905","U",115089,1 
"48","05906","R",11,0.0001 
"48","05906","U",116631,0.9999 
"48","05907","R",56759,0.552 
"48","05907","U",46064,0.448 
"48","05908","U",102342,1 
"48","05909","U",106085,1 
"48","05910","U",107881,1 
"48","05911","R",180,0.0016 
"48","05911","U",112346,0.9984 
"48","05912","U",103499,1 
"48","05913","R",138,0.0013 
"48","05913","U",103003,0.9987 
"48","05914","R",13376,0.1316 
"48","05914","U",88286,0.8684 
"48","05915","R",4473,0.0447 
"48","05915","U",95572,0.9553 
"48","05916","R",2898,0.0284 
"48","05916","U",99223,0.9716 
"48","06000","R",63651,0.5377 
"48","06000","U",54718,0.4623 
"48","06100","R",79889,0.6211 
"48","06100","U",48730,0.3789 
"48","06200","R",35900,0.215 
"48","06200","U",131110,0.785 
"48","06301","U",134404,1 
"48","06302","R",6507,0.0561 
"48","06302","U",109393,0.9439 
"48","06400","R",38811,0.3721 
"48","06400","U",65495,0.6279 
"48","06500","R",37220,0.2926 
"48","06500","U",89986,0.7074 
"48","06601","R",21459,0.1832 
"48","06601","U",95666,0.8168 
"48","06602","R",476,0.0041 
"48","06602","U",116980,0.9959 
"48","06603","U",105642,1 
"48","06701","R",17041,0.1463 
"48","06701","U",99454,0.8537 
"48","06702","R",17069,0.1179 
"48","06702","U",127711,0.8821 
"48","06703","R",97,0.0007 
"48","06703","U",144848,0.9993 
"48","06801","R",6828,0.0654 
"48","06801","U",97521,0.9346 
"48","06802","R",4874,0.0469 
"48","06802","U",99091,0.9531 
"48","06803","R",1281,0.0105 
"48","06803","U",121008,0.9895 
"48","06804","R",6755,0.065 
"48","06804","U",97174,0.935 
"48","06805","R",78,0.0006 
"48","06805","U",131332,0.9994 
"48","06806","R",822,0.008 
"48","06806","U",102403,0.992 
"48","06807","R",19175,0.1816 
"48","06807","U",86427,0.8184 
"48","06900","R",32783,0.3193 
"48","06900","U",69889,0.6807 
"49","03001","R",25847,0.2389 
"49","03001","U",82346,0.7611 
"49","05001","R",40127,0.2497 
"49","05001","U",120586,0.7503 
"49","11001","R",1868,0.0095 
"49","11001","U",195521,0.9905 
"49","11002","R",950,0.0087 
"49","11002","U",108140,0.9913 
"49","13001","R",64459,0.4878 
"49","13001","U",67675,0.5122 
"49","21001","R",66126,0.4697 
"49","21001","U",74670,0.5303 
"49","35001","R",453,0.0043 
"49","35001","U",103914,0.9957 
"49","35002","R",2808,0.0243 
"49","35002","U",112562,0.9757 
"49","35003","R",15,0.0001 
"49","35003","U",106481,0.9999 
"49","35004","U",114845,1 
"49","35005","R",51,0.0003 
"49","35005","U",147239,0.9997 
"49","35006","R",3554,0.0354 
"49","35006","U",96913,0.9646 
"49","35007","R",446,0.0032 
"49","35007","U",137407,0.9968 
"49","35008","R",1038,0.0102 
"49","35008","U",100321,0.9898 
"49","35009","R",936,0.0092 
"49","35009","U",100672,0.9908 
"49","49001","R",11274,0.1089 
"49","49001","U",92258,0.8911 
"49","49002","R",82,0.0005 
"49","49002","U",158058,0.9995 
"49","49003","R",689,0.0061 
"49","49003","U",111881,0.9939 
"49","49004","R",5141,0.0361 
"49","49004","U",137181,0.9639 
"49","53001","R",21012,0.1521 
"49","53001","U",117103,0.8479 
"49","57001","R",6378,0.0493 
"49","57001","U",123017,0.9507 
"49","57002","R",7036,0.0691 
"49","57002","U",94805,0.9309 
"50","00100","R",81891,0.3876 
"50","00100","U",129370,0.6124 
"50","00200","R",108675,0.7305 
"50","00200","U",40098,0.2695 
"50","00300","R",101351,0.7789 
"50","00300","U",28768,0.2211 
"50","00400","R",90439,0.667 
"50","00400","U",45149,0.333 
"51","01301","U",105186,1 
"51","01302","U",102441,1 
"51","04101","R",760,0.0073 
"51","04101","U",103783,0.9927 
"51","04102","R",655,0.0059 
"51","04102","U",110872,0.9941 
"51","04103","R",17334,0.1731 
"51","04103","U",82832,0.8269 
"51","10701","U",102704,1 
"51","10702","R",1461,0.0138 
"51","10702","U",104432,0.9862 
"51","10703","R",37893,0.3654 
"51","10703","U",65821,0.6346 
"51","51010","R",156976,0.7541 
"51","51010","U",51174,0.2459 
"51","51020","R",138099,0.7133 
"51","51020","U",55496,0.2867 
"51","51040","R",67102,0.3765 
"51","51040","U",111135,0.6235 
"51","51044","R",6,0 
"51","51044","U",129921,1 
"51","51045","R",102189,0.5084 
"51","51045","U",98802,0.4916 
"51","51080","R",78159,0.4838 
"51","51080","U",83394,0.5162 
"51","51084","R",44816,0.3781 
"51","51084","U",73726,0.6219 
"51","51085","R",66174,0.6387 
"51","51085","U",37436,0.3613 
"51","51087","R",106426,0.6409 
"51","51087","U",59628,0.3591 
"51","51089","R",89546,0.8082 
"51","51089","U",21255,0.1918 
"51","51090","R",28779,0.2323 
"51","51090","U",95132,0.7677 
"51","51095","R",89562,0.7328 
"51","51095","U",32662,0.2672 
"51","51096","R",35550,0.2726 
"51","51096","U",94860,0.7274 
"51","51097","R",107695,0.5579 
"51","51097","U",85328,0.4421 
"51","51105","R",154619,0.8095 
"51","51105","U",36392,0.1905 
"51","51110","R",45279,0.3616 
"51","51110","U",79949,0.6384 
"51","51115","R",25759,0.1681 
"51","51115","U",127488,0.8319 
"51","51120","R",79209,0.4539 
"51","51120","U",95317,0.5461 
"51","51125","R",151608,0.8873 
"51","51125","U",19265,0.1127 
"51","51135","R",69872,0.4028 
"51","51135","U",103591,0.5972 
"51","51145","R",57009,0.3878 
"51","51145","U",89998,0.6122 
"51","51154","U",208001,1 
"51","51155","U",130337,1 
"51","51164","R",43,0.0003 
"51","51164","U",141448,0.9997 
"51","51165","U",170090,1 
"51","51167","R",6678,0.0528 
"51","51167","U",119735,0.9472 
"51","51175","R",51,0.0003 
"51","51175","U",180668,0.9997 
"51","51186","R",342,0.0025 
"51","51186","U",137094,0.9975 
"51","51206","R",15405,0.0971 
"51","51206","U",143286,0.9029 
"51","51215","R",126996,0.664 
"51","51215","U",64250,0.336 
"51","51224","R",12898,0.0919 
"51","51224","U",127500,0.9081 
"51","51225","R",205,0.0012 
"51","51225","U",166332,0.9988 
"51","51235","U",204214,1 
"51","51244","R",15526,0.1395 
"51","51244","U",95808,0.8605 
"51","51245","R",186,0.0016 
"51","51245","U",114633,0.9984 
"51","51246","R",1036,0.0045 
"51","51246","U",226907,0.9955 
"51","51255","U",139966,1 
"51","55001","R",599,0.0053 
"51","55001","U",112541,0.9947 
"51","55002","R",16349,0.1499 
"51","55002","U",92720,0.8501 
"51","59301","U",144493,1 
"51","59302","U",123184,1 
"51","59303","U",152346,1 
"51","59304","R",10722,0.105 
"51","59304","U",91345,0.895 
"51","59305","U",114330,1 
"51","59306","U",103204,1 
"51","59307","U",159845,1 
"51","59308","R",3120,0.0285 
"51","59308","U",106292,0.9715 
"51","59309","R",1237,0.0115 
"51","59309","U",106505,0.9885 
"53","10100","R",52042,0.2587 
"53","10100","U",149098,0.7413 
"53","10200","R",86511,0.4097 
"53","10200","U",124665,0.5903 
"53","10300","R",29946,0.2701 
"53","10300","U",80938,0.7299 
"53","10400","R",85726,0.8149 
"53","10400","U",19477,0.1851 
"53","10501","R",184,0.0015 
"53","10501","U",126170,0.9985 
"53","10502","R",4385,0.0371 
"53","10502","U",113780,0.9629 
"53","10503","R",3884,0.0319 
"53","10503","U",117768,0.9681 
"53","10504","R",55971,0.5328 
"53","10504","U",49079,0.4672 
"53","10600","R",35520,0.3481 
"53","10600","U",66521,0.6519 
"53","10701","R",1357,0.0129 
"53","10701","U",103436,0.9871 
"53","10702","R",3464,0.033 
"53","10702","U",101533,0.967 
"53","10703","R",34185,0.3341 
"53","10703","U",68146,0.6659 
"53","10800","R",50922,0.3916 
"53","10800","U",79113,0.6084 
"53","10901","R",3156,0.0262 
"53","10901","U",117206,0.9738 
"53","10902","R",54050,0.4399 
"53","10902","U",68819,0.5601 
"53","11000","R",69067,0.6465 
"53","11000","U",37772,0.3535 
"53","11101","R",353,0.0034 
"53","11101","U",104951,0.9966 
"53","11102","R",630,0.0059 
"53","11102","U",105489,0.9941 
"53","11103","R",6050,0.0587 
"53","11103","U",97086,0.9413 
"53","11104","R",51533,0.4651 
"53","11104","U",59271,0.5349 
"53","11200","R",46870,0.3682 
"53","11200","U",80438,0.6318 
"53","11300","R",67864,0.5084 
"53","11300","U",65632,0.4916 
"53","11401","R",1735,0.0115 
"53","11401","U",149403,0.9885 
"53","11402","R",51212,0.5064 
"53","11402","U",49914,0.4936 
"53","11501","U",120116,1 
"53","11502","R",12822,0.1167 
"53","11502","U",97044,0.8833 
"53","11503","R",395,0.0037 
"53","11503","U",107189,0.9963 
"53","11504","U",125138,1 
"53","11505","R",1679,0.0157 
"53","11505","U",105407,0.9843 
"53","11506","R",223,0.0019 
"53","11506","U",120160,0.9981 
"53","11507","R",37292,0.355 
"53","11507","U",67760,0.645 
"53","11601","U",137644,1 
"53","11602","U",118748,1 
"53","11603","U",116891,1 
"53","11604","U",107411,1 
"53","11605","U",127812,1 
"53","11606","U",113128,1 
"53","11607","U",130382,1 
"53","11608","U",131000,1 
"53","11609","R",3776,0.0288 
"53","11609","U",127421,0.9712 
"53","11610","U",126620,1 
"53","11611","U",123856,1 
"53","11612","R",10624,0.0879 
"53","11612","U",110189,0.9121 
"53","11613","U",120748,1 
"53","11614","R",5782,0.0539 
"53","11614","U",101474,0.9461 
"53","11615","R",23657,0.2087 
"53","11615","U",89701,0.7913 
"53","11616","R",18099,0.1734 
"53","11616","U",86286,0.8266 
"53","11701","U",112986,1 
"53","11702","U",111521,1 
"53","11703","U",115228,1 
"53","11704","R",4640,0.0409 
"53","11704","U",108778,0.9591 
"53","11705","R",31631,0.2533 
"53","11705","U",93265,0.7467 
"53","11706","R",40908,0.3024 
"53","11706","U",94378,0.6976 
"53","11801","R",21364,0.1734 
"53","11801","U",101862,0.8266 
"53","11802","R",20680,0.1617 
"53","11802","U",107227,0.8383 
"53","11900","R",42482,0.4195 
"53","11900","U",58794,0.5805 
"54","00100","R",45921,0.3471 
"54","00100","U",86374,0.6529 
"54","00200","R",67294,0.4468 
"54","00200","U",83320,0.5532 
"54","00300","R",56158,0.433 
"54","00300","U",73551,0.567 
"54","00400","R",118551,0.5214 
"54","00400","U",108833,0.4786 
"54","00500","R",94572,0.7422 
"54","00500","U",32846,0.2578 
"54","00600","R",88000,0.7912 
"54","00600","U",23220,0.2088 
"54","00700","R",33141,0.3305 
"54","00700","U",67137,0.6695 
"54","00800","R",66220,0.3986 
"54","00800","U",99904,0.6014 
"54","00900","R",61625,0.6051 
"54","00900","U",40210,0.3949 
"54","01000","R",58015,0.2866 
"54","01000","U",144434,0.7134 
"54","01100","R",87476,0.8174 
"54","01100","U",19539,0.1826 
"54","01200","R",82964,0.4433 
"54","01200","U",104198,0.5567 
"54","01300","R",90247,0.8242 
"54","01300","U",19244,0.1758 
"55","00100","R",129747,0.7258 
"55","00100","U",49027,0.2742 
"55","00101","R",12,0.0001 
"55","00101","U",111817,0.9999 
"55","00102","R",35483,0.193 
"55","00102","U",148407,0.807 
"55","00103","R",24684,0.1283 
"55","00103","U",167670,0.8717 
"55","00200","R",1251,0.0119 
"55","00200","U",103703,0.9881 
"55","00300","R",34696,0.2425 
"55","00300","U",108357,0.7575 
"55","00600","R",85076,0.7369 
"55","00600","U",30376,0.2631 
"55","00700","R",145323,0.7179 
"55","00700","U",57107,0.2821 
"55","00800","R",103975,0.7093 
"55","00800","U",42619,0.2907 
"55","00900","R",19291,0.1683 
"55","00900","U",95347,0.8317 
"55","01000","R",63081,0.5309 
"55","01000","U",55728,0.4691 
"55","01001","R",71670,0.4156 
"55","01001","U",100775,0.5844 
"55","01300","R",80038,0.7171 
"55","01300","U",31579,0.2829 
"55","01301","R",46532,0.4561 
"55","01301","U",55484,0.5439 
"55","01400","R",120961,0.7678 
"55","01400","U",36581,0.2322 
"55","01401","R",49187,0.3266 
"55","01401","U",101417,0.6734 
"55","01500","R",43712,0.2474 
"55","01500","U",132983,0.7526 
"55","01501","R",22429,0.1343 
"55","01501","U",144565,0.8657 
"55","01600","R",57634,0.4299 
"55","01600","U",76429,0.5701 
"55","01601","R",95787,0.4981 
"55","01601","U",96520,0.5019 
"55","02400","R",32734,0.2042 
"55","02400","U",127597,0.7958 
"55","02500","R",32671,0.2828 
"55","02500","U",82836,0.7172 
"55","10000","R",17846,0.1072 
"55","10000","U",148580,0.8928 
"55","20000","R",62102,0.2845 
"55","20000","U",156180,0.7155 
"55","30000","R",23992,0.1228 
"55","30000","U",171416,0.8772 
"55","40101","U",108751,1 
"55","40301","R",1820,0.0153 
"55","40301","U",116865,0.9847 
"55","40701","U",169523,1 
"55","41001","U",108892,1 
"55","41002","U",118043,1 
"55","41003","U",106287,1 
"55","41004","U",105475,1 
"55","41005","U",112079,1 
"55","50000","R",34959,0.342 
"55","50000","U",67269,0.658 
"55","55101","R",106821,0.7992 
"55","55101","U",26841,0.2008 
"55","55102","R",70858,0.5527 
"55","55102","U",57344,0.4473 
"55","55103","R",44531,0.2925 
"55","55103","U",107723,0.7075 
"55","70101","R",28338,0.2478 
"55","70101","U",86017,0.7522 
"55","70201","R",6536,0.0424 
"55","70201","U",147693,0.9576 
"55","70301","R",3571,0.0294 
"55","70301","U",117736,0.9706 
"56","00100","R",59342,0.5475 
"56","00100","U",49047,0.4525 
"56","00200","R",45356,0.445 
"56","00200","U",56570,0.555 
"56","00300","R",22484,0.1756 
"56","00300","U",105553,0.8244 
"56","00400","R",25173,0.2394 
"56","00400","U",79995,0.7606 
"56","00500","R",46278,0.3853 
"56","00500","U",73828,0.6147 
